order_id,customer_id,seller_id,product_id,order_date,order_status,quantity,price_per_unit,payment_date,payment_status,shipping_date,return_date,shipping providers,delivery_status
5184,684,2,224,25-01-2021,Returned,1,1299.99,25-01-2021,Refunded ,26-01-2021,08-02-2021,bluedart,Returned 
5185,692,3,217,21-05-2022,Returned,1,229.99,21-05-2022,Refunded ,26-05-2022,09-06-2022,bluedart,Returned 
5186,619,3,214,06-03-2020,Completed,1,2299.99,06-03-2020,Payment Successed,07-03-2020,,fedex,Delivered
5187,592,1,31,27-03-2021,Completed,1,179.99,27-03-2021,Payment Successed,28-03-2021,,fedex,Delivered
5188,689,5,44,03-11-2021,Returned,1,599.99,03-11-2021,Refunded ,08-11-2021,17-11-2021,bluedart,Returned 
5189,585,3,213,15-07-2020,Completed,2,99.99,15-07-2020,Payment Successed,19-07-2020,,fedex,Delivered
5190,622,2,112,28-02-2020,Completed,1,229.99,28-02-2020,Payment Successed,02-03-2020,,fedex,Delivered
5191,578,2,207,31-03-2021,Completed,1,749.99,31-03-2021,Payment Successed,02-04-2021,,fedex,Delivered
5192,670,3,125,12-06-2022,Returned,3,399.99,12-06-2022,Refunded ,17-06-2022,27-06-2022,dhl,Returned 
5193,692,2,104,30-07-2023,Returned,1,1399.99,30-07-2023,Refunded ,04-08-2023,13-08-2023,bluedart,Returned 
5194,578,5,213,09-09-2021,Completed,1,99.99,09-09-2021,Payment Successed,12-09-2021,,fedex,Delivered
5195,736,2,169,18-01-2022,Completed,1,69.99,18-01-2022,Payment Successed,21-01-2022,,dhl,Delivered
5196,709,3,181,13-11-2023,Completed,1,799.99,13-11-2023,Payment Successed,18-11-2023,,fedex,Delivered
5197,672,2,35,30-06-2020,Returned,1,279.99,30-06-2020,Refunded ,01-07-2020,08-07-2020,dhl,Returned 
5198,616,4,70,11-02-2024,Completed,1,399.99,11-02-2024,Payment Successed,12-02-2024,,fedex,Delivered
5199,669,2,52,02-10-2022,Returned,2,1799.99,02-10-2022,Refunded ,06-10-2022,16-10-2022,dhl,Returned 
5200,696,5,36,08-10-2023,Returned,1,399.99,08-10-2023,Refunded ,11-10-2023,22-10-2023,bluedart,Returned 
5201,519,1,88,12-01-2023,Completed,1,349.99,12-01-2023,Payment Successed,16-01-2023,,fedex,Delivered
5202,582,1,80,29-08-2023,Completed,1,1299.99,29-08-2023,Payment Successed,01-09-2023,,fedex,Delivered
5203,604,1,126,09-02-2021,Completed,1,1699.99,09-02-2021,Payment Successed,11-02-2021,,fedex,Delivered
5204,732,5,232,31-03-2020,Completed,1,249.99,31-03-2020,Payment Successed,01-04-2020,,dhl,Delivered
5205,616,3,87,25-04-2020,Completed,1,999.99,25-04-2020,Payment Successed,30-04-2020,,fedex,Delivered
5206,627,3,174,23-09-2020,Completed,1,24.99,23-09-2020,Payment Successed,24-09-2020,,fedex,Delivered
5207,616,4,222,17-04-2022,Completed,1,449.99,17-04-2022,Payment Successed,19-04-2022,,fedex,Delivered
5208,693,5,36,19-03-2023,Returned,1,399.99,19-03-2023,Refunded ,24-03-2023,02-04-2023,bluedart,Returned 
5209,688,2,104,08-11-2023,Returned,1,1399.99,08-11-2023,Refunded ,12-11-2023,21-11-2023,bluedart,Returned 
5210,718,5,138,13-04-2020,Completed,1,69.99,13-04-2020,Payment Successed,18-04-2020,,dhl,Delivered
5211,550,1,11,09-11-2022,Completed,1,649.99,09-11-2022,Payment Successed,12-11-2022,,fedex,Delivered
5212,554,1,222,31-05-2022,Completed,1,449.99,31-05-2022,Payment Successed,02-06-2022,,fedex,Delivered
5213,103,5,73,17-02-2023,Inprogress,1,999.99,17-02-2023,Payment Successed,22-02-2023,,bluedart,Shipped
5214,686,4,29,13-02-2020,Returned,1,79.99,13-02-2020,Refunded ,18-02-2020,26-02-2020,bluedart,Returned 
5215,670,4,13,30-11-2021,Returned,1,799.99,30-11-2021,Refunded ,02-12-2021,12-12-2021,dhl,Returned 
5216,575,2,3,12-04-2020,Completed,1,249.99,12-04-2020,Payment Successed,15-04-2020,,fedex,Delivered
5217,718,3,48,27-05-2021,Completed,1,1999.99,27-05-2021,Payment Successed,29-05-2021,,dhl,Delivered
5218,708,1,196,05-06-2023,Completed,1,329.99,05-06-2023,Payment Successed,06-06-2023,,fedex,Delivered
5219,588,4,203,20-12-2020,Completed,1,79.99,20-12-2020,Payment Successed,25-12-2020,,fedex,Delivered
5220,565,4,213,04-07-2020,Completed,1,99.99,04-07-2020,Payment Successed,08-07-2020,,fedex,Delivered
5221,662,3,70,15-01-2023,Completed,1,399.99,15-01-2023,Payment Successed,17-01-2023,,fedex,Delivered
5222,580,3,18,17-01-2022,Completed,1,799.99,17-01-2022,Payment Successed,19-01-2022,,fedex,Delivered
5223,590,4,114,18-03-2022,Completed,1,499.99,18-03-2022,Payment Successed,20-03-2022,,fedex,Delivered
5224,608,2,72,25-06-2020,Completed,3,169.99,25-06-2020,Payment Successed,26-06-2020,,fedex,Delivered
5225,622,5,152,26-02-2022,Completed,1,129.99,26-02-2022,Payment Successed,28-02-2022,,fedex,Delivered
5226,553,3,78,09-10-2021,Completed,1,799.99,09-10-2021,Payment Successed,11-10-2021,,fedex,Delivered
5227,541,5,132,13-11-2021,Completed,1,1199.99,13-11-2021,Payment Successed,16-11-2021,,fedex,Delivered
5228,610,4,226,30-10-2021,Completed,1,399.99,30-10-2021,Payment Successed,04-11-2021,,fedex,Delivered
5229,641,2,108,19-07-2022,Cancelled,3,229.99,19-07-2022,Payment Failed,,,,
5230,674,1,4,10-03-2021,Returned,1,249.99,10-03-2021,Refunded ,11-03-2021,22-03-2021,dhl,Returned 
5231,718,2,160,28-09-2023,Completed,1,199.99,28-09-2023,Payment Successed,01-10-2023,,dhl,Delivered
5232,579,4,173,22-07-2023,Completed,1,259.99,22-07-2023,Payment Successed,24-07-2023,,fedex,Delivered
5233,659,2,81,10-02-2024,Completed,1,299.99,10-02-2024,Payment Successed,15-02-2024,,fedex,Delivered
5234,694,1,240,05-04-2022,Returned,1,249.99,05-04-2022,Refunded ,09-04-2022,17-04-2022,bluedart,Returned 
5235,654,3,49,16-02-2023,Completed,1,1399.99,16-02-2023,Payment Successed,19-02-2023,,fedex,Delivered
5236,555,2,130,20-07-2021,Completed,1,49.99,20-07-2021,Payment Successed,23-07-2021,,fedex,Delivered
5237,710,3,131,09-12-2020,Completed,1,1999.99,09-12-2020,Payment Successed,13-12-2020,,fedex,Delivered
5238,648,4,104,14-08-2022,Completed,3,1399.99,14-08-2022,Payment Successed,15-08-2022,,fedex,Delivered
5239,733,5,141,13-08-2021,Completed,1,229.99,13-08-2021,Payment Successed,16-08-2021,,dhl,Delivered
5240,674,4,171,21-04-2022,Returned,1,129.99,21-04-2022,Refunded ,22-04-2022,29-04-2022,dhl,Returned 
5241,726,2,24,07-01-2021,Completed,2,1999.99,07-01-2021,Payment Successed,11-01-2021,,dhl,Delivered
5242,744,5,243,27-12-2020,Completed,3,1999.99,27-12-2020,Payment Successed,01-01-2021,,dhl,Delivered
5243,574,3,83,26-01-2022,Completed,1,699.99,26-01-2022,Payment Successed,27-01-2022,,fedex,Delivered
5244,576,4,222,25-05-2020,Completed,1,449.99,25-05-2020,Payment Successed,30-05-2020,,fedex,Delivered
5245,643,5,164,15-06-2023,Cancelled,3,499.99,15-06-2023,Payment Failed,,,,
5246,640,4,92,18-08-2023,Completed,1,349.99,18-08-2023,Payment Successed,19-08-2023,,fedex,Delivered
5247,720,4,238,18-10-2022,Completed,1,129.99,18-10-2022,Payment Successed,21-10-2022,,dhl,Delivered
5248,722,1,158,13-08-2022,Completed,1,179.99,13-08-2022,Payment Successed,14-08-2022,,dhl,Delivered
5249,699,1,183,29-01-2024,Completed,3,849.99,29-01-2024,Payment Successed,01-02-2024,,fedex,Delivered
5250,733,3,49,16-05-2021,Completed,1,1399.99,16-05-2021,Payment Successed,20-05-2021,,dhl,Delivered
5251,449,5,123,29-11-2020,Completed,3,229.99,29-11-2020,Payment Successed,02-12-2020,,fedex,Delivered
5252,667,3,47,12-03-2023,Completed,1,999.99,12-03-2023,Payment Successed,15-03-2023,,fedex,Delivered
5253,540,4,232,20-03-2023,Completed,1,249.99,20-03-2023,Payment Successed,25-03-2023,,fedex,Delivered
5254,555,4,138,20-04-2023,Completed,1,69.99,20-04-2023,Payment Successed,25-04-2023,,fedex,Delivered
5255,665,4,179,15-09-2021,Completed,1,799.99,15-09-2021,Payment Successed,20-09-2021,,fedex,Delivered
5256,621,1,55,31-12-2022,Completed,1,649.99,31-12-2022,Payment Successed,03-01-2023,,fedex,Delivered
5257,251,2,170,11-03-2020,Completed,1,299.99,11-03-2020,Payment Successed,13-03-2020,,fedex,Delivered
5258,738,1,73,01-02-2022,Completed,2,999.99,01-02-2022,Payment Successed,03-02-2022,,dhl,Delivered
5259,547,2,70,02-09-2020,Completed,1,399.99,02-09-2020,Payment Successed,04-09-2020,,fedex,Delivered
5260,727,5,18,07-01-2020,Completed,1,799.99,07-01-2020,Payment Successed,08-01-2020,,dhl,Delivered
5261,730,3,182,29-01-2023,Completed,1,1499.99,29-01-2023,Payment Successed,03-02-2023,,dhl,Delivered
5262,651,2,71,07-11-2020,Completed,3,1499.99,07-11-2020,Payment Successed,09-11-2020,,fedex,Delivered
5263,589,1,29,13-07-2020,Completed,1,79.99,13-07-2020,Payment Successed,14-07-2020,,fedex,Delivered
5264,742,2,70,19-06-2023,Completed,1,399.99,19-06-2023,Payment Successed,24-06-2023,,dhl,Delivered
5265,328,2,127,30-10-2021,Completed,1,1099.99,30-10-2021,Payment Successed,02-11-2021,,fedex,Delivered
5266,551,3,67,15-10-2020,Completed,1,279.99,15-10-2020,Payment Successed,18-10-2020,,fedex,Delivered
5267,177,3,120,14-04-2022,Inprogress,1,79.99,14-04-2022,Payment Successed,18-04-2022,,bluedart,Shipped
5268,721,1,97,07-01-2021,Completed,1,1299.99,07-01-2021,Payment Successed,09-01-2021,,dhl,Delivered
5269,687,1,152,18-09-2021,Returned,1,129.99,18-09-2021,Refunded ,19-09-2021,27-09-2021,bluedart,Returned 
5270,611,1,198,21-03-2022,Completed,1,129.99,21-03-2022,Payment Successed,22-03-2022,,fedex,Delivered
5271,556,4,228,06-10-2021,Completed,1,199.99,06-10-2021,Payment Successed,11-10-2021,,fedex,Delivered
5272,733,1,155,23-08-2020,Completed,1,379.99,23-08-2020,Payment Successed,26-08-2020,,dhl,Delivered
5273,592,2,90,15-03-2021,Completed,1,3899.99,15-03-2021,Payment Successed,16-03-2021,,fedex,Delivered
5274,630,3,219,28-07-2021,Completed,1,1299.99,28-07-2021,Payment Successed,31-07-2021,,fedex,Delivered
5275,613,5,232,24-05-2021,Completed,2,249.99,24-05-2021,Payment Successed,27-05-2021,,fedex,Delivered
5276,690,1,199,10-08-2023,Returned,2,229.99,10-08-2023,Refunded ,15-08-2023,29-08-2023,bluedart,Returned 
5277,640,5,189,01-02-2021,Cancelled,1,199.99,01-02-2021,Payment Failed,,,,
5278,595,5,224,12-05-2023,Completed,1,1299.99,12-05-2023,Payment Successed,16-05-2023,,fedex,Delivered
5279,549,1,6,06-06-2022,Completed,1,1299.99,06-06-2022,Payment Successed,11-06-2022,,fedex,Delivered
5280,696,3,108,14-02-2021,Returned,1,229.99,14-02-2021,Refunded ,15-02-2021,23-02-2021,bluedart,Returned 
5281,739,4,56,29-12-2021,Completed,1,1799.99,29-12-2021,Payment Successed,30-12-2021,,dhl,Delivered
5282,597,4,127,12-06-2020,Completed,1,1099.99,12-06-2020,Payment Successed,15-06-2020,,fedex,Delivered
5283,681,3,229,19-07-2023,Returned,3,299.99,19-07-2023,Refunded ,24-07-2023,02-08-2023,bluedart,Returned 
5284,683,1,114,28-06-2022,Returned,1,499.99,28-06-2022,Refunded ,29-06-2022,13-07-2022,bluedart,Returned 
5285,733,3,152,16-08-2021,Completed,1,129.99,16-08-2021,Payment Successed,19-08-2021,,dhl,Delivered
5286,703,2,236,24-11-2020,Completed,1,749.99,24-11-2020,Payment Successed,29-11-2020,,fedex,Delivered
5287,704,5,37,13-08-2021,Completed,1,399.99,13-08-2021,Payment Successed,17-08-2021,,fedex,Delivered
5288,668,2,154,01-06-2023,Completed,1,99.99,01-06-2023,Payment Successed,06-06-2023,,fedex,Delivered
5289,638,2,139,12-01-2021,Completed,1,199.99,12-01-2021,Payment Successed,14-01-2021,,fedex,Delivered
5290,546,5,202,03-05-2022,Completed,1,249.99,03-05-2022,Payment Successed,04-05-2022,,fedex,Delivered
5291,165,2,189,19-08-2022,Inprogress,1,199.99,19-08-2022,Payment Successed,22-08-2022,,bluedart,Shipped
5292,643,5,145,10-01-2022,Cancelled,1,189.99,10-01-2022,Payment Failed,,,,
5293,583,2,217,24-02-2023,Completed,1,229.99,24-02-2023,Payment Successed,25-02-2023,,fedex,Delivered
5294,549,1,9,13-04-2021,Completed,1,449.99,13-04-2021,Payment Successed,14-04-2021,,fedex,Delivered
5295,408,2,203,28-09-2020,Completed,1,79.99,28-09-2020,Payment Successed,01-10-2020,,fedex,Delivered
5296,738,1,172,01-06-2023,Completed,1,1799.99,01-06-2023,Payment Successed,06-06-2023,,dhl,Delivered
5297,561,4,214,01-01-2020,Completed,1,2299.99,01-01-2020,Payment Successed,06-01-2020,,fedex,Delivered
5298,583,2,215,27-07-2020,Completed,1,299.99,27-07-2020,Payment Successed,01-08-2020,,fedex,Delivered
5299,590,4,113,12-07-2023,Completed,3,299.99,12-07-2023,Payment Successed,14-07-2023,,fedex,Delivered
5300,744,1,114,21-03-2023,Completed,1,499.99,21-03-2023,Payment Successed,23-03-2023,,dhl,Delivered
5301,736,4,72,05-09-2023,Completed,1,169.99,05-09-2023,Payment Successed,07-09-2023,,dhl,Delivered
5302,728,3,245,30-07-2021,Completed,1,1299.99,30-07-2021,Payment Successed,31-07-2021,,dhl,Delivered
5303,694,1,39,16-09-2020,Returned,1,1199.99,16-09-2020,Refunded ,17-09-2020,28-09-2020,bluedart,Returned 
5304,589,2,24,13-10-2023,Completed,1,1999.99,13-10-2023,Payment Successed,18-10-2023,,fedex,Delivered
5305,648,2,87,09-10-2021,Completed,1,999.99,09-10-2021,Payment Successed,10-10-2021,,fedex,Delivered
5306,634,1,35,05-06-2021,Completed,1,279.99,05-06-2021,Payment Successed,07-06-2021,,fedex,Delivered
5307,83,3,183,25-03-2023,Inprogress,1,849.99,25-03-2023,Payment Successed,30-03-2023,,bluedart,Shipped
5308,748,5,215,19-01-2024,Completed,3,299.99,19-01-2024,Payment Successed,24-01-2024,,dhl,Delivered
5309,670,3,219,19-08-2021,Returned,1,1299.99,19-08-2021,Refunded ,20-08-2021,03-09-2021,dhl,Returned 
5310,661,4,43,22-09-2022,Completed,1,2099.99,22-09-2022,Payment Successed,26-09-2022,,fedex,Delivered
5311,332,2,108,23-01-2021,Completed,3,229.99,23-01-2021,Payment Successed,26-01-2021,,fedex,Delivered
5312,659,2,161,31-01-2021,Completed,1,129.99,31-01-2021,Payment Successed,03-02-2021,,fedex,Delivered
5313,679,1,247,08-11-2021,Returned,1,249.99,08-11-2021,Refunded ,13-11-2021,21-11-2021,bluedart,Returned 
5314,621,4,101,12-09-2023,Completed,1,79.99,12-09-2023,Payment Successed,13-09-2023,,fedex,Delivered
5315,741,3,244,08-05-2022,Completed,1,99.99,08-05-2022,Payment Successed,12-05-2022,,dhl,Delivered
5316,723,2,92,08-08-2023,Completed,1,349.99,08-08-2023,Payment Successed,11-08-2023,,dhl,Delivered
5317,269,4,87,28-01-2024,Completed,3,999.99,28-01-2024,Payment Successed,29-01-2024,,fedex,Delivered
5318,561,3,51,03-09-2023,Completed,1,2099.99,03-09-2023,Payment Successed,08-09-2023,,fedex,Delivered
5319,687,2,189,25-01-2021,Returned,1,199.99,25-01-2021,Refunded ,26-01-2021,03-02-2021,bluedart,Returned 
5320,674,3,161,25-12-2023,Returned,1,129.99,25-12-2023,Refunded ,26-12-2023,03-01-2024,dhl,Returned 
5321,619,2,157,27-07-2023,Completed,3,899.99,27-07-2023,Payment Successed,31-07-2023,,fedex,Delivered
5322,697,2,59,13-06-2020,Returned,1,1199.99,13-06-2020,Refunded ,18-06-2020,01-07-2020,bluedart,Returned 
5323,569,4,156,31-12-2020,Completed,1,99.99,31-12-2020,Payment Successed,04-01-2021,,fedex,Delivered
5324,624,3,154,20-10-2022,Completed,1,99.99,20-10-2022,Payment Successed,23-10-2022,,fedex,Delivered
5325,601,5,216,12-09-2020,Completed,1,3299.99,12-09-2020,Payment Successed,15-09-2020,,fedex,Delivered
5326,565,5,186,03-02-2024,Completed,1,299.99,03-02-2024,Payment Successed,08-02-2024,,fedex,Delivered
5327,382,4,13,14-05-2020,Completed,1,799.99,14-05-2020,Payment Successed,18-05-2020,,fedex,Delivered
5328,656,5,21,26-02-2021,Completed,1,999.99,26-02-2021,Payment Successed,02-03-2021,,fedex,Delivered
5329,122,1,65,21-04-2020,Inprogress,1,1199.99,21-04-2020,Payment Successed,25-04-2020,,bluedart,Shipped
5330,598,4,83,27-12-2021,Completed,1,699.99,27-12-2021,Payment Successed,30-12-2021,,fedex,Delivered
5331,684,2,183,26-02-2020,Returned,1,849.99,26-02-2020,Refunded ,01-03-2020,08-03-2020,bluedart,Returned 
5332,643,4,48,09-02-2023,Cancelled,1,1999.99,09-02-2023,Payment Failed,,,,
5333,693,5,26,13-11-2022,Returned,1,2499.99,13-11-2022,Refunded ,16-11-2022,24-11-2022,bluedart,Returned 
5334,619,3,43,30-06-2020,Completed,1,2099.99,30-06-2020,Payment Successed,02-07-2020,,fedex,Delivered
5335,740,5,220,25-09-2020,Completed,1,149.99,25-09-2020,Payment Successed,28-09-2020,,dhl,Delivered
5336,570,4,105,18-03-2020,Completed,1,149.99,18-03-2020,Payment Successed,21-03-2020,,fedex,Delivered
5337,749,5,75,01-04-2023,Completed,1,399.99,01-04-2023,Payment Successed,06-04-2023,,dhl,Delivered
5338,613,2,115,10-12-2020,Completed,1,499.99,10-12-2020,Payment Successed,13-12-2020,,fedex,Delivered
5339,720,2,48,23-09-2022,Completed,1,1999.99,23-09-2022,Payment Successed,25-09-2022,,dhl,Delivered
5340,560,2,63,03-05-2021,Completed,1,499.99,03-05-2021,Payment Successed,04-05-2021,,fedex,Delivered
5341,658,1,246,21-02-2023,Completed,3,179.99,21-02-2023,Payment Successed,24-02-2023,,fedex,Delivered
5342,664,5,155,18-05-2023,Completed,1,379.99,18-05-2023,Payment Successed,20-05-2023,,fedex,Delivered
5343,735,1,18,15-09-2022,Completed,1,799.99,15-09-2022,Payment Successed,17-09-2022,,dhl,Delivered
5344,626,5,165,12-08-2021,Completed,1,229.99,12-08-2021,Payment Successed,16-08-2021,,fedex,Delivered
5345,237,3,88,27-02-2023,Completed,1,349.99,27-02-2023,Payment Successed,03-03-2023,,fedex,Delivered
5346,658,1,147,25-09-2021,Completed,1,1299.99,25-09-2021,Payment Successed,26-09-2021,,fedex,Delivered
5347,587,3,203,30-12-2021,Completed,1,79.99,30-12-2021,Payment Successed,01-01-2022,,fedex,Delivered
5348,635,2,28,29-04-2023,Completed,1,149.99,29-04-2023,Payment Successed,04-05-2023,,fedex,Delivered
5349,628,5,233,21-10-2022,Completed,1,199.99,21-10-2022,Payment Successed,24-10-2022,,fedex,Delivered
5350,559,4,3,15-10-2022,Completed,1,249.99,15-10-2022,Payment Successed,18-10-2022,,fedex,Delivered
5351,617,2,49,15-11-2021,Completed,1,1399.99,15-11-2021,Payment Successed,16-11-2021,,fedex,Delivered
5352,731,1,162,23-08-2023,Completed,1,799.99,23-08-2023,Payment Successed,27-08-2023,,dhl,Delivered
5353,639,2,121,19-11-2023,Completed,1,199.99,19-11-2023,Payment Successed,23-11-2023,,fedex,Delivered
5354,701,3,31,01-04-2022,Completed,1,179.99,01-04-2022,Payment Successed,06-04-2022,,fedex,Delivered
5355,557,5,181,11-02-2023,Completed,1,799.99,11-02-2023,Payment Successed,12-02-2023,,fedex,Delivered
5356,670,5,42,20-11-2020,Returned,1,719.99,20-11-2020,Refunded ,23-11-2020,02-12-2020,dhl,Returned 
5357,661,1,88,28-10-2023,Completed,1,349.99,28-10-2023,Payment Successed,31-10-2023,,fedex,Delivered
5358,634,3,92,20-08-2021,Completed,1,349.99,20-08-2021,Payment Successed,24-08-2021,,fedex,Delivered
5359,626,5,176,12-12-2021,Completed,1,949.99,12-12-2021,Payment Successed,15-12-2021,,fedex,Delivered
5360,561,5,76,18-05-2023,Completed,1,279.99,18-05-2023,Payment Successed,22-05-2023,,fedex,Delivered
5361,682,4,118,18-04-2021,Returned,1,79.99,18-04-2021,Refunded ,23-04-2021,30-04-2021,bluedart,Returned 
5362,632,3,72,26-11-2021,Completed,1,169.99,26-11-2021,Payment Successed,27-11-2021,,fedex,Delivered
5363,641,1,182,23-05-2022,Cancelled,3,1499.99,23-05-2022,Payment Failed,,,,
5364,567,5,236,29-06-2021,Completed,1,749.99,29-06-2021,Payment Successed,30-06-2021,,fedex,Delivered
5365,688,3,241,23-12-2022,Returned,1,149.99,23-12-2022,Refunded ,28-12-2022,07-01-2023,bluedart,Returned 
5366,679,3,247,14-04-2022,Returned,3,249.99,14-04-2022,Refunded ,18-04-2022,01-05-2022,bluedart,Returned 
5367,609,4,132,21-03-2020,Completed,1,1199.99,21-03-2020,Payment Successed,22-03-2020,,fedex,Delivered
5368,581,2,126,15-02-2020,Completed,1,1699.99,15-02-2020,Payment Successed,20-02-2020,,fedex,Delivered
5369,633,3,240,23-04-2023,Completed,1,249.99,23-04-2023,Payment Successed,24-04-2023,,fedex,Delivered
5370,570,4,88,13-04-2022,Completed,1,349.99,13-04-2022,Payment Successed,14-04-2022,,fedex,Delivered
5371,628,4,65,11-12-2020,Completed,1,1199.99,11-12-2020,Payment Successed,16-12-2020,,fedex,Delivered
5372,654,2,84,29-08-2022,Completed,3,1799.99,29-08-2022,Payment Successed,01-09-2022,,fedex,Delivered
5373,557,5,130,18-11-2022,Completed,1,49.99,18-11-2022,Payment Successed,23-11-2022,,fedex,Delivered
5374,662,2,30,03-08-2021,Completed,1,129.99,03-08-2021,Payment Successed,05-08-2021,,fedex,Delivered
5375,541,4,173,05-05-2023,Completed,1,259.99,05-05-2023,Payment Successed,10-05-2023,,fedex,Delivered
5376,736,4,204,18-07-2020,Completed,1,299.99,18-07-2020,Payment Successed,20-07-2020,,dhl,Delivered
5377,314,3,186,25-07-2022,Completed,1,299.99,25-07-2022,Payment Successed,27-07-2022,,fedex,Delivered
5378,565,2,142,11-01-2023,Completed,2,279.99,11-01-2023,Payment Successed,12-01-2023,,fedex,Delivered
5379,556,1,225,11-06-2023,Completed,1,999.99,11-06-2023,Payment Successed,16-06-2023,,fedex,Delivered
5380,671,4,225,19-04-2022,Returned,1,999.99,19-04-2022,Refunded ,21-04-2022,30-04-2022,dhl,Returned 
5381,646,4,32,19-10-2023,Completed,1,179.99,19-10-2023,Payment Successed,23-10-2023,,fedex,Delivered
5382,575,2,4,24-10-2023,Completed,1,249.99,24-10-2023,Payment Successed,29-10-2023,,fedex,Delivered
5383,704,4,68,03-02-2021,Completed,1,1299.99,03-02-2021,Payment Successed,05-02-2021,,fedex,Delivered
5384,562,3,174,24-02-2022,Completed,1,24.99,24-02-2022,Payment Successed,01-03-2022,,fedex,Delivered
